gauge_id,station_name,river,latitude,longitude,altitude,area,country,source
hollandscheijssel.13,"Hollandsche IJssel, 13","Hollandsche IJssel, 13",51.936977,4.634363,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.14,"Hollandsche IJssel, 14","Hollandsche IJssel, 14",51.934631,4.620501,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.15,"Hollandsche IJssel, 15","Hollandsche IJssel, 15",51.926475,4.614403,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.16,"Hollandsche IJssel, 16","Hollandsche IJssel, 16",51.926655,4.600966,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.17,"Hollandsche IJssel, 17","Hollandsche IJssel, 17",51.921952,4.58859,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.18,"Hollandsche IJssel, 18","Hollandsche IJssel, 18",51.916286,4.579025,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.19,"Hollandsche IJssel, 19","Hollandsche IJssel, 19",51.910282,4.568625,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.19p7,"Hollandsche IJssel, 19.7","Hollandsche IJssel, 19.7",51.908232,4.559579,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.2,"Hollandsche IJssel, 2","Hollandsche IJssel, 2",52.001768,4.707096,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.7,"Hollandsche IJssel, 7","Hollandsche IJssel, 7",51.97581,4.654714,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.8,"Hollandsche IJssel, 8","Hollandsche IJssel, 8",51.971895,4.642422,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandscheijssel.9,"Hollandsche IJssel, 9","Hollandsche IJssel, 9",51.967482,4.631218,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandseijssel.km12.ntb,"Hollandse IJssel, km 12, ntb","Hollandse IJssel, km 12, ntb",51.944901,4.636616,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandsekust.noord.alpha,Hollandse Kust Noord Alpha,Hollandse Kust Noord Alpha,52.69777,4.2935,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandsekust.noord.deelgebied,"Hollandse kust, noord , deelgebied","Hollandse kust, noord , deelgebied",52.754793,4.602027,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandsekust.noord.windparknoord,"Hollandse Kust, Noord Windpark Noord","Hollandse Kust, Noord Windpark Noord",52.783,4.285,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandsekust.noord.windparkzuid,"Hollandse Kust, Noord Windpark Zuid","Hollandse Kust, Noord Windpark Zuid",52.7,4.325,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandsekust.zuid.alpha,Hollandse Kust Zuid platform Alpha,Hollandse Kust Zuid platform Alpha,52.232547,4.19569,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandsekust.zuid.windparknoord,"Hollandse Kust, Zuid Windpark Noord","Hollandse Kust, Zuid Windpark Noord",52.393,4.056,,,Netherlands,Rijkswaterstaat WaterWebservices
hollandsekust.zuid.windparkzuid,"Hollandse Kust, Zuid Windpark Zuid","Hollandse Kust, Zuid Windpark Zuid",52.244,4.0849,,,Netherlands,Rijkswaterstaat WaterWebservices
hollum.badstrand,"Hollum, badstrand","Hollum, badstrand",53.44996,5.612977,,,Netherlands,Rijkswaterstaat WaterWebservices
hollum.strand,Hollum strand,Meetraai 49.000,53.438517,5.62002,,,Netherlands,Rijkswaterstaat WaterWebservices
holtheme.vecht,Holtheme Vecht,vh De Haandrik,52.620833,6.698485,,,Netherlands,Rijkswaterstaat WaterWebservices
holwerd.veersteiger,"Holwerd, Veersteiger",zie kaart HAVKT.ZIP in DONAR,53.395656,5.878059,,,Netherlands,Rijkswaterstaat WaterWebservices
holwerderbalg,Holwerderbalg,Holwerderbalg,53.446078,5.959861,,,Netherlands,Rijkswaterstaat WaterWebservices
hond.noord,"Hond, noord","Hond, noord",53.406346,6.921021,,,Netherlands,Rijkswaterstaat WaterWebservices
hondweg,Hondweg,Zwolse Tocht,52.525239,5.786523,,,Netherlands,Rijkswaterstaat WaterWebservices
honte,Honte,Honte,51.416104,3.701614,,,Netherlands,Rijkswaterstaat WaterWebservices
hoofdplaat,Hoofdplaat,Hoofdplaat,51.374859,3.672253,,,Netherlands,Rijkswaterstaat WaterWebservices
hooft,Hooft,Hooft,52.339948,5.120207,,,Netherlands,Rijkswaterstaat WaterWebservices
hoogeplaten,Hooge Platen,Hooge Platen,51.395958,3.634094,,,Netherlands,Rijkswaterstaat WaterWebservices
hoogvliet,Hoogvliet,kilometer 1005.5,51.879571,4.326418,,,Netherlands,Rijkswaterstaat WaterWebservices
hoogzand.west,"Hoogzand, west","Hoogzand, west",53.306724,7.185298,,,Netherlands,Rijkswaterstaat WaterWebservices
hoorn,Hoorn,Hoorn,52.638646,5.073576,,,Netherlands,Rijkswaterstaat WaterWebservices
hoorn.hoornschehop.meetpaal43,"Hoorn, Hoornsche Hop, meetpaal 43","Hoorn, Hoornsche Hop, meetpaal 43",52.613174,5.062669,,,Netherlands,Rijkswaterstaat WaterWebservices
hoornderslag.badstrand,"Hoornderslag, badstrand","Hoornderslag, badstrand",53.016454,4.707713,,,Netherlands,Rijkswaterstaat WaterWebservices
hoornschehop,Hoornsche Hop,Hoornsche Hop,52.613093,5.062389,,,Netherlands,Rijkswaterstaat WaterWebservices
horn,Horn,Horn,52.29714,5.079653,,,Netherlands,Rijkswaterstaat WaterWebservices
horsborngat,Horsborngat,Horsborngat,53.56529,6.613264,,,Netherlands,Rijkswaterstaat WaterWebservices
horsbornzand,Horsbornzand,Horsbornzand,53.523852,6.662351,,,Netherlands,Rijkswaterstaat WaterWebservices
horst.strandhorst,"Horst, strand Horst","Horst, strand Horst",52.3091,5.558089,,,Netherlands,Rijkswaterstaat WaterWebservices
houtrib,Houtrib,Houtrib,52.626937,5.524557,,,Netherlands,Rijkswaterstaat WaterWebservices
houtribdijk.ijsselmeer,"Houtribdijk, IJsselmeer","Houtribdijk, IJsselmeer",52.608956,5.486766,,,Netherlands,Rijkswaterstaat WaterWebservices
huibertgat,Huibertgat,Huibertgat,53.57375,6.398433,,,Netherlands,Rijkswaterstaat WaterWebservices
huibertgat.noordoost,"Huibertgat, noordoost","Huibertgat, noordoost",53.562111,6.679353,,,Netherlands,Rijkswaterstaat WaterWebservices
huibertgat.oost,"Huibertgat, oost","Huibertgat, oost",53.559133,6.661199,,,Netherlands,Rijkswaterstaat WaterWebservices
huisduinen,Huisduinen,Huisduinen,52.936599,4.713866,,,Netherlands,Rijkswaterstaat WaterWebservices
huissen.nederrijn,"Huissen, Nederrijn","Huissen, Nederrijn",51.933324,5.962108,,,Netherlands,Rijkswaterstaat WaterWebservices
huizen,Huizen,Huizen,52.316484,5.282902,,,Netherlands,Rijkswaterstaat WaterWebservices
huizen.dedodehond,"Huizen, De Dode Hond","Huizen, De Dode Hond",52.29976,5.308186,,,Netherlands,Rijkswaterstaat WaterWebservices
huizen.harderwijkerzand,"Huizen, Harderwijkerzand","Huizen, Harderwijkerzand",52.30211,5.279813,,,Netherlands,Rijkswaterstaat WaterWebservices
huizen.strandzomerkade,"Huizen, strand Zomerkade","Huizen, strand Zomerkade",52.306448,5.258616,,,Netherlands,Rijkswaterstaat WaterWebservices
hulhuizen,Hulhuizen,Hulhuizen,51.883181,6.005646,,,Netherlands,Rijkswaterstaat WaterWebservices
hulshorst.badhoophuizen,"Hulshorst, Bad Hoophuizen","Hulshorst, Bad Hoophuizen",52.384756,5.706468,,,Netherlands,Rijkswaterstaat WaterWebservices
hurwenen,Hurwenen,"raai 929, recreatieplas",51.814495,5.308891,,,Netherlands,Rijkswaterstaat WaterWebservices
ijburg.strandamsterdam,"IJburg, strand Amsterdam","IJburg, strand Amsterdam",52.348842,5.015613,,,Netherlands,Rijkswaterstaat WaterWebservices
ijgeul.1,"IJGeul, 1",voorheen IJmuiden stroommeetpaal,52.463943,4.517596,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden,IJmuiden,IJmuiden,52.539507,4.425641,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.20kmuitdekust,"IJmuiden, 20 km uit de kust","IJmuiden, 20 km uit de kust",52.559951,4.291509,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.3kmuitdekust,"IJmuiden, 3 km uit de kust","IJmuiden, 3 km uit de kust",52.487134,4.505329,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.binnentoeleidingskanaal,"IJmuiden, binnen toeleidingskanaal",kilometer 2,52.466014,4.622005,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven,"IJmuiden, buitenhaven","IJmuiden, buitenhaven",52.463,4.555,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.1,"IJmuiden, Buitenhaven, 1","IJmuiden, Buitenhaven, 1",52.464196,4.585028,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.2,"IJmuiden, Buitenhaven, 2","IJmuiden, Buitenhaven, 2",52.462953,4.581931,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.3,"IJmuiden, Buitenhaven, 3","IJmuiden, Buitenhaven, 3",52.469077,4.579788,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.4,"IJmuiden, Buitenhaven, 4","IJmuiden, Buitenhaven, 4",52.472108,4.59345,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.5,"IJmuiden, Buitenhaven, 5","IJmuiden, Buitenhaven, 5",52.4639,4.582355,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.6,"IJmuiden, Buitenhaven, 6","IJmuiden, Buitenhaven, 6",52.465802,4.53807,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.7,"IJmuiden, Buitenhaven, 7","IJmuiden, Buitenhaven, 7",52.460173,4.5684,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.buitenhaven.8,"IJmuiden, Buitenhaven, 8","IJmuiden, Buitenhaven, 8",52.468285,4.580848,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.havenhoofd.zuid,"IJmuiden, havenhoofd, zuid","IJmuiden, havenhoofd, zuid",52.463693,4.532283,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.kleinestrand,"IJmuiden, Kleine Strand","IJmuiden, Kleine Strand",52.461121,4.563748,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.munitiestort.1,"IJmuiden, munitiestort, 1","IJmuiden, munitiestort, 1",52.549225,4.057019,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.noordersluis.oost,"IJmuiden, noordersluis, oost","IJmuiden, noordersluis, oost",52.4672,4.614,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.noordersluis.west,"IJmuiden, noordersluis, west","IJmuiden, noordersluis, west",52.4678,4.604,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.semafoor,"IJmuiden, semafoor","IJmuiden, semafoor",52.462461,4.574391,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.semafoor.badstrand,"IJmuiden, semafoor, badstrand","IJmuiden, semafoor, badstrand",52.460331,4.570369,,,Netherlands,Rijkswaterstaat WaterWebservices
ijmuiden.t1,"IJmuiden, T1",Noordzeekanaal tijdelijk voor IJmuiden1,52.464155,4.626452,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km878p3.rechteroever.a,"IJssel, km 878.3, rechter oever, punt A","IJssel, km 878.3, rechter oever, punt A",51.951037,5.957152,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km878p3.rechteroever.b,"IJssel, km 878.3, rechter oever, punt B","IJssel, km 878.3, rechter oever, punt B",51.951466,5.957681,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km878p3.rechteroever.c,"IJssel, km 878.3, rechter oever, punt C","IJssel, km 878.3, rechter oever, punt C",51.951716,5.958004,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km878p8.rechteroever.a,"IJssel, km 878.8, rechter oever, punt A","IJssel, km 878.8, rechter oever, punt A",51.953387,5.952556,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km878p8.rechteroever.b,"IJssel, km 878.8, rechter oever, punt B","IJssel, km 878.8, rechter oever, punt B",51.953624,5.95381,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km878p8.rechteroever.c,"IJssel, km 878.8, rechter oever, punt C","IJssel, km 878.8, rechter oever, punt C",51.95379,5.954743,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km879p0.linkeroever,"IJssel, km 879.0, linker oever","IJssel, km 879.0, linker oever",51.95468,5.949291,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km879p0.rechteroever,"IJssel, km 879.0, rechter oever","IJssel, km 879.0, rechter oever",51.954831,5.950629,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km879p5.linkeroever,"IJssel, km 879.5, linker oever","IJssel, km 879.5, linker oever",51.959756,5.949027,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km879p5.rechteroever,"IJssel, km 879.5, rechter oever","IJssel, km 879.5, rechter oever",51.959576,5.950346,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km879p6.rechteroever.a,"IJssel, km 879.6, rechter oever, punt A","IJssel, km 879.6, rechter oever, punt A",51.959977,5.95226,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km879p6.rechteroever.b,"IJssel, km 879.6, rechter oever, punt B","IJssel, km 879.6, rechter oever, punt B",51.959791,5.953538,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km879p6.rechteroever.c,"IJssel, km 879.6, rechter oever, punt C","IJssel, km 879.6, rechter oever, punt C",51.959643,5.954468,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km880p0.linkeroever,"IJssel, km 880.0, linker oever","IJssel, km 880.0, linker oever",51.963671,5.951021,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km880p0.rechteroever,"IJssel, km 880.0, rechter oever","IJssel, km 880.0, rechter oever",51.963244,5.952234,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km880p1.rechteroever.a,"IJssel, km 880.1, rechter oever, punt A","IJssel, km 880.1, rechter oever, punt A",51.964384,5.95543,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km880p1.rechteroever.c,"IJssel, km 880.1, rechter oever, punt C","IJssel, km 880.1, rechter oever, punt C",51.963566,5.957282,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km880p2.linkeroever,"IJssel, km 880.2, linker oever","IJssel, km 880.2, linker oever",51.965465,5.952719,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km881p2.rechteroever,"IJssel, km 881.2, rechter oever","IJssel, km 881.2, rechter oever",51.970121,5.962313,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km884p1.rechteroever,"IJssel, km 884.1, rechter oever","IJssel, km 884.1, rechter oever",51.98051,6.002844,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km912p0.linkeroever,"IJssel, km 912.0, linker oever","IJssel, km 912.0, linker oever",52.051365,6.121326,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km935p1.linkeroever,"IJssel, km 935.1, linker oever","IJssel, km 935.1, linker oever",52.189923,6.157782,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km939p9.rechteroever,"IJssel, km 939.9, rechter oever","IJssel, km 939.9, rechter oever",52.217765,6.187748,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km949p9.linkeroever,"IJssel, km 949.9, linker oever","IJssel, km 949.9, linker oever",52.285151,6.110531,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km961p0.linkeroever,"IJssel, km 961.0, linker oever","IJssel, km 961.0, linker oever",52.3694,6.076813,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km970p0.linkeroever,"IJssel, km 970.0, linker oever","IJssel, km 970.0, linker oever",52.428058,6.124221,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km975p0.linkeroever,"IJssel, km 975.0, linker oever","IJssel, km 975.0, linker oever",52.467345,6.100031,,,Netherlands,Rijkswaterstaat WaterWebservices
ijssel.km985p0.linkeroever,"IJssel, km 985.0, linker oever","IJssel, km 985.0, linker oever",52.531407,6.013351,,,Netherlands,Rijkswaterstaat WaterWebservices
ijsselmeer.midden,"IJsselmeer, midden",zwaartepunt IJsselmeer,52.811246,5.372375,,,Netherlands,Rijkswaterstaat WaterWebservices
ijsselmeer.midden.meetpaal26,"IJsselmeer, midden, meetpaal 26","IJsselmeer, midden, meetpaal 26",52.721367,5.459433,,,Netherlands,Rijkswaterstaat WaterWebservices
ijsselmeer.wagenpad,"IJsselmeer, Wagenpad","IJsselmeer, Wagenpad",52.804808,5.198878,,,Netherlands,Rijkswaterstaat WaterWebservices
inschot,Inschot,Inschot,53.161988,5.185368,,,Netherlands,Rijkswaterstaat WaterWebservices
itsoal.workum,"It Soal, Workum","It Soal, Workum",52.965695,5.411288,,,Netherlands,Rijkswaterstaat WaterWebservices
itteren,Itteren,Itteren,50.895156,5.694315,,,Netherlands,Rijkswaterstaat WaterWebservices
j6,J6,platform,53.816632,2.95001,,,Netherlands,Rijkswaterstaat WaterWebservices
jaarsveld,Jaarsveld,Jaarsveld,51.969939,4.978721,,,Netherlands,Rijkswaterstaat WaterWebservices
julianadorp,Julianadorp,Julianadorp,52.899739,4.711165,,,Netherlands,Rijkswaterstaat WaterWebservices
junne.beneden,"Junne, beneden","Junne, beneden",52.528233,6.498508,,,Netherlands,Rijkswaterstaat WaterWebservices
junne.boven,"Junne, boven","Junne, boven",52.527891,6.499052,,,Netherlands,Rijkswaterstaat WaterWebservices
jutphaas,Jutphaas,Jutphaas,52.03796,5.092801,,,Netherlands,Rijkswaterstaat WaterWebservices
k13a,K13a platform,K13a platform,53.217016,3.218922,,,Netherlands,Rijkswaterstaat WaterWebservices
k13a.1,K13a meetboei,nabij platform,53.2155,3.2217,,,Netherlands,Rijkswaterstaat WaterWebservices
k14,K14,platform,53.266667,3.633333,,,Netherlands,Rijkswaterstaat WaterWebservices
kaapbrug,Kaapbrug,Kaapbrug,52.699226,6.184944,,,Netherlands,Rijkswaterstaat WaterWebservices
kabbelaarsbank.grevelingen,"Kabbelaarsbank, Grevelingen","Kabbelaarsbank, Grevelingen",51.752415,3.862772,,,Netherlands,Rijkswaterstaat WaterWebservices
kadoelen.zwanediep,"Kadoelen, Zwanediep","Kadoelen, Zwanediep",52.658243,5.981641,,,Netherlands,Rijkswaterstaat WaterWebservices
kallosluis.schelde,"Kallosluis, schelde","Kallosluis, schelde",51.267822,4.29859,,,Netherlands,Rijkswaterstaat WaterWebservices
kampen,Kampen,Kampen,52.558966,5.917924,,,Netherlands,Rijkswaterstaat WaterWebservices
kampen.ijssel,"Kampen, IJssel",voorheen bovenhaven,52.552,5.9264,,,Netherlands,Rijkswaterstaat WaterWebservices
kampen.keteldiep,"Kampen, Keteldiep","Kampen, Keteldiep",52.5816,5.8467,,,Netherlands,Rijkswaterstaat WaterWebservices
kampen.scheeresluis.beneden,Kampen Scheeresluis beneden,Kampen Scheeresluis beneden,52.5308,5.94723,,,Netherlands,Rijkswaterstaat WaterWebservices
kamperhoek.badstrand,"Kamperhoek, badstrand","Kamperhoek, badstrand",52.608088,5.641241,,,Netherlands,Rijkswaterstaat WaterWebservices
kamperland.debanjaard.badstrand,"Kamperland, De Banjaard, badstrand","Kamperland, De Banjaard, badstrand",51.594808,3.663077,,,Netherlands,Rijkswaterstaat WaterWebservices
kamperland.deroompot.badstrand,"Kamperland, De Roompot, badstrand","Kamperland, De Roompot, badstrand",51.593171,3.730112,,,Netherlands,Rijkswaterstaat WaterWebservices
kamperland.schotsman,"Kamperland, Schotsman","Kamperland, Schotsman",51.581616,3.643279,,,Netherlands,Rijkswaterstaat WaterWebservices
kamperland.schotsman.ruiterplaat,"Kamperland, Schotsman, Ruiterplaat","Kamperland, Schotsman, Ruiterplaat",51.581568,3.643262,,,Netherlands,Rijkswaterstaat WaterWebservices
kamperland.sintfelixweg.badstrand,"Kamperland, Sint Felixweg, badstrand","Kamperland, Sint Felixweg, badstrand",51.55219,3.693537,,,Netherlands,Rijkswaterstaat WaterWebservices
kanne,Kanne,Kanne,50.814742,5.671551,,,Netherlands,Rijkswaterstaat WaterWebservices
karekietweg,Karekietweg,Hoge Dwarsvaart,52.407402,5.623071,,,Netherlands,Rijkswaterstaat WaterWebservices
kats.zandkreekdam,Kats Zanskreekdam,Kats Zanskreekdam,51.541981,3.865703,,,Netherlands,Rijkswaterstaat WaterWebservices
kats.zandkreeksluis,"Kats, Zandkreeksluis",voorheen buiten,51.543947,3.865418,,,Netherlands,Rijkswaterstaat WaterWebservices
kats.zandkreeksluis.kolk1,Kast Zanskreeksluis kolk1,Kast Zanskreeksluis kolk1,51.543685,3.862662,,,Netherlands,Rijkswaterstaat WaterWebservices
katsberg.inlaat,"Katsberg, inlaat",Kanaal van Deurne,51.32638,5.902401,,,Netherlands,Rijkswaterstaat WaterWebservices
katsbinnen,Kats binnen,Kats binnen,51.543733,3.86283,,,Netherlands,Rijkswaterstaat WaterWebservices
katseveer.badstrand,"Katseveer, badstrand","Katseveer, badstrand",51.54039,3.868421,,,Netherlands,Rijkswaterstaat WaterWebservices
katwijk.paal,"Katwijk, paal","Katwijk, paal",52.204473,4.362436,,,Netherlands,Rijkswaterstaat WaterWebservices
katwijkaanzee,Katwijk aan zee,Katwijk aan zee,52.211246,4.39769,,,Netherlands,Rijkswaterstaat WaterWebservices
katwijkaanzee.boulevard.noord,"Katwijk aan Zee, Boulevard, noord","Katwijk aan Zee, Boulevard, noord",52.213953,4.398947,,,Netherlands,Rijkswaterstaat WaterWebservices
katwijkaanzee.boulevard.zuid,"Katwijk aan Zee, Boulevard, zuid","Katwijk aan Zee, Boulevard, zuid",52.20545,4.39046,,,Netherlands,Rijkswaterstaat WaterWebservices
katzberg,Katzberg,Katzberg,51.307036,5.848719,,,Netherlands,Rijkswaterstaat WaterWebservices
keeten.boeikt22.slikkenvanviane,"Keeten, boei Kt22, Slikken van Viane","Keeten, boei Kt22, Slikken van Viane",51.615736,4.037881,,,Netherlands,Rijkswaterstaat WaterWebservices
keldonk.sluis5.schuiflinks,Keldonk Sluis5 schuiflinks,Keldonk Sluis5 schuiflinks,51.5775062,5.58585052,,,Netherlands,Rijkswaterstaat WaterWebservices
keldonk.sluis5.schuifrechts,Keldonk Sluis5 schuifrechts,Keldonk Sluis5 schuifrechts,51.57750621,5.58585052,,,Netherlands,Rijkswaterstaat WaterWebservices
